거래일,거래시간,전력거래량
2023-01-28,10,144.534983
2023-01-28,11,151.581352
2023-01-28,12,153.487361
2023-01-28,13,157.139473
2023-01-28,14,161.717687
2023-01-28,15,148.682839
2023-01-28,16,149.961979
2023-01-28,17,144.315609
2023-01-28,18,140.113609
2023-01-28,19,138.475461
2023-01-28,20,138.338508
2023-01-28,21,137.63816
2023-01-28,22,138.348778
2023-01-28,23,138.443508
2023-01-28,24,128.800643
2023-01-29,01,71.335337
2023-01-29,02,69.558913
2023-01-29,03,69.488793
2023-01-29,04,69.410384
2023-01-29,05,69.427233
2023-01-29,06,69.369353
2023-01-29,07,69.305113
2023-01-29,08,69.32457
2023-01-29,09,91.120248
2023-01-29,10,148.578823
2023-01-29,11,159.958716
2023-01-29,12,166.178656
2023-01-29,13,170.208361
2023-01-29,14,165.754528
2023-01-29,15,161.436643
2023-01-29,16,154.438959
2023-01-29,17,145.772224
2023-01-29,18,138.942762
2023-01-29,19,137.744857
2023-01-29,20,137.663668
2023-01-29,21,137.148482
2023-01-29,22,136.390767
2023-01-29,23,136.230658
2023-01-29,24,136.45726
2023-01-30,01,117.179214
2023-01-30,02,115.031916
2023-01-30,03,114.534111
2023-01-30,04,114.599071
2023-01-30,05,114.619984
2023-01-30,06,114.72667
2023-01-30,07,114.956695
2023-01-30,08,136.67796
2023-01-30,09,144.232983
2023-01-30,10,156.524965
2023-01-30,11,167.270911
2023-01-30,12,174.55775
2023-01-30,13,177.474614
2023-01-30,14,166.330135
2023-01-30,15,117.658399
2023-01-30,16,109.41421
2023-01-30,17,94.27132
2023-01-30,18,85.089885
2023-01-30,19,83.413543
2023-01-30,20,83.664797
2023-01-30,21,82.910754
2023-01-30,22,82.361415
2023-01-30,23,82.044601
2023-01-30,24,82.006789
2023-01-31,01,81.900438
2023-01-31,02,81.834554
2023-01-31,03,81.904655
2023-01-31,04,81.795509
2023-01-31,05,81.767537
2023-01-31,06,81.856025
2023-01-31,07,82.006329
2023-01-31,08,82.166017
2023-01-31,09,87.891752
2023-01-31,10,101.748895
2023-01-31,11,111.31922
2023-01-31,12,116.174877
2023-01-31,13,117.595206
2023-01-31,14,116.832482
2023-01-31,15,112.126656
2023-01-31,16,103.356508
2023-01-31,17,89.836653
2023-01-31,18,82.820233
2023-01-31,19,81.435709
2023-01-31,20,81.742058
2023-01-31,21,80.835776
2023-01-31,22,80.627347
2023-01-31,23,89.02556
2023-01-31,24,135.200405
2023-02-01,01,136.295875
2023-02-01,02,136.272862
2023-02-01,03,136.318941
2023-02-01,04,136.278891
2023-02-01,05,136.297129
2023-02-01,06,136.247555
2023-02-01,07,136.370017
2023-02-01,08,136.595314
2023-02-01,09,139.237725
2023-02-01,10,149.704311
2023-02-01,11,156.585319
2023-02-01,12,161.680075
2023-02-01,13,166.815109
2023-02-01,14,165.614542
2023-02-01,15,162.18318
2023-02-01,16,157.53826
2023-02-01,17,138.453141
2023-02-01,18,85.408946
2023-02-01,19,83.135021
2023-02-01,20,83.508754
2023-02-01,21,82.714708
2023-02-01,22,81.646864
2023-02-01,23,81.453083
2023-02-01,24,81.238742
2023-02-02,01,81.224689
2023-02-02,02,81.297002
2023-02-02,03,81.26294
2023-02-02,04,80.877757
2023-02-02,05,80.786689
2023-02-02,06,80.775092
2023-02-02,07,80.929202
2023-02-02,08,80.989834
2023-02-02,09,92.720075
2023-02-02,10,153.307826
2023-02-02,11,166.780411
2023-02-02,12,173.21801
2023-02-02,13,164.379248
2023-02-02,14,159.055395
2023-02-02,15,165.325629
2023-02-02,16,155.448048
2023-02-02,17,145.867854
2023-02-02,18,140.633749
2023-02-02,19,139.3962
2023-02-02,20,140.026223
2023-02-02,21,129.221325
2023-02-02,22,82.453527
2023-02-02,23,81.771704
2023-02-02,24,81.529454
2023-02-03,01,81.289461
2023-02-03,02,81.155617
2023-02-03,03,81.143687
2023-02-03,04,81.140831
2023-02-03,05,81.065298
2023-02-03,06,81.14557
2023-02-03,07,81.152849
2023-02-03,08,81.358369
2023-02-03,09,84.361218
2023-02-03,10,100.179964
2023-02-03,11,159.101489
2023-02-03,12,171.681244
2023-02-03,13,175.485253
2023-02-03,14,175.116758
2023-02-03,15,170.499724
2023-02-03,16,163.237137
2023-02-03,17,150.30883
2023-02-03,18,141.531312
2023-02-03,19,139.718559
2023-02-03,20,140.142594
2023-02-03,21,138.710458
2023-02-03,22,128.762861
2023-02-03,23,82.613206
2023-02-03,24,81.859476
2023-02-04,01,81.654955
2023-02-04,02,81.619966
2023-02-04,03,81.550263
2023-02-04,04,81.505323
2023-02-04,05,81.430356
2023-02-04,06,81.464555
2023-02-04,07,81.716419
2023-02-04,08,82.22719
2023-02-04,09,87.670132
2023-02-04,10,100.464436
2023-02-04,11,107.675106
2023-02-04,12,113.89941
2023-02-04,13,159.822167
2023-02-04,14,172.999954
2023-02-04,15,168.179419
2023-02-04,16,160.118548
2023-02-04,17,148.337592
2023-02-04,18,140.26741
2023-02-04,19,138.7302
2023-02-04,20,139.571083
2023-02-04,21,139.179218
2023-02-04,22,138.536505
2023-02-04,23,138.614721
2023-02-04,24,138.789393
2023-02-05,01,128.829205
2023-02-05,02,71.642069
2023-02-05,03,69.547357
2023-02-05,04,69.516254
2023-02-05,05,69.446676
2023-02-05,06,69.416253
2023-02-05,07,69.501334
2023-02-05,08,81.007694
2023-02-05,09,87.809377
2023-02-05,10,101.627952
2023-02-05,11,110.756819
2023-02-05,12,116.49284
2023-02-05,13,108.959409
2023-02-05,14,107.354102
2023-02-05,15,104.08298
2023-02-05,16,105.982171
2023-02-05,17,93.821115
2023-02-05,18,83.788882
2023-02-05,19,81.984202
2023-02-05,20,82.621955
2023-02-05,21,82.040376
2023-02-05,22,81.640828
2023-02-05,23,80.764166
2023-02-05,24,80.25093
2023-02-06,01,80.287172
2023-02-06,02,80.560692
2023-02-06,03,80.57802
2023-02-06,04,80.47092
2023-02-06,05,81.15099
2023-02-06,06,81.598565
2023-02-06,07,81.740787
2023-02-06,08,87.273117
2023-02-06,09,129.303385
2023-02-06,10,156.504033
2023-02-06,11,167.62968
2023-02-06,12,169.895973
2023-02-06,13,168.526427
2023-02-06,14,162.177473
2023-02-06,15,147.212572
2023-02-06,16,138.004901
2023-02-06,17,133.28996
2023-02-06,18,132.95236
2023-02-06,19,133.22576
2023-02-06,20,133.957047
2023-02-06,21,133.204106
2023-02-06,22,133.303243
2023-02-06,23,133.416247
2023-02-06,24,124.379799
2023-02-07,01,79.496928
2023-02-07,02,79.275696
2023-02-07,03,79.499208
2023-02-07,04,79.636805
2023-02-07,05,79.499895
2023-02-07,06,79.734059
2023-02-07,07,79.888453
2023-02-07,08,79.163542
2023-02-07,09,83.247208
2023-02-07,10,92.320243
2023-02-07,11,104.480712
2023-02-07,12,112.883929
2023-02-07,13,114.421214
2023-02-07,14,112.851129
2023-02-07,15,107.552206
2023-02-07,16,100.488616
2023-02-07,17,88.855963
2023-02-07,18,81.113277
2023-02-07,19,79.578545
2023-02-07,20,80.281468
2023-02-07,21,79.793213
2023-02-07,22,79.104151
2023-02-07,23,79.031846
2023-02-07,24,79.371669
2023-02-08,01,79.320653
2023-02-08,02,79.57713
2023-02-08,03,79.820185
2023-02-08,04,79.83457
2023-02-08,05,79.951932
2023-02-08,06,80.15126
2023-02-08,07,80.213116
2023-02-08,08,80.641443
2023-02-08,09,85.650664
2023-02-08,10,103.121547
2023-02-08,11,157.059007
2023-02-08,12,166.636707
2023-02-08,13,168.71899
2023-02-08,14,169.507526
2023-02-08,15,166.626174
2023-02-08,16,159.457144
2023-02-08,17,146.984371
2023-02-08,18,137.99617
2023-02-08,19,137.108046
2023-02-08,20,128.156995
2023-02-08,21,81.901275
2023-02-08,22,80.596052
2023-02-08,23,80.335943
2023-02-08,24,80.298831
2023-02-09,01,79.949761
2023-02-09,02,80.087685
2023-02-09,03,80.272944
2023-02-09,04,80.334211
2023-02-09,05,80.329055
2023-02-09,06,80.425446
2023-02-09,07,80.30395
2023-02-09,08,80.630958
2023-02-09,09,84.877041
2023-02-09,10,96.346217
2023-02-09,11,98.583714
2023-02-09,12,103.315657
2023-02-09,13,102.036836
2023-02-09,14,98.563516
2023-02-09,15,87.276285
2023-02-09,16,86.592398
2023-02-09,17,80.844712
2023-02-09,18,79.871127
2023-02-09,19,80.024789
2023-02-09,20,79.176256
2023-02-09,21,78.772738
2023-02-09,22,78.445219
2023-02-09,23,78.480982
2023-02-09,24,78.84227
2023-02-10,01,79.294625
2023-02-10,02,79.42492
2023-02-10,03,79.419903
2023-02-10,04,79.349054
2023-02-10,05,78.906227
2023-02-10,06,78.743114
2023-02-10,07,78.639196
2023-02-10,08,78.7805
2023-02-10,09,86.544557
2023-02-10,10,133.399908
2023-02-10,11,151.794471
2023-02-10,12,157.667488
2023-02-10,13,164.35773
2023-02-10,14,162.348318
2023-02-10,15,153.628502
2023-02-10,16,148.84647
2023-02-10,17,146.146333
2023-02-10,18,138.773913
2023-02-10,19,136.65542
2023-02-10,20,137.059643
2023-02-10,21,136.504676
2023-02-10,22,136.005148
2023-02-10,23,136.187165
2023-02-10,24,126.453345
2023-02-11,01,80.469352
2023-02-11,02,80.051349
2023-02-11,03,80.26044
2023-02-11,04,80.123902
2023-02-11,05,79.585578
2023-02-11,06,79.666591
2023-02-11,07,79.692134
2023-02-11,08,80.009221
2023-02-11,09,82.312654
2023-02-11,10,83.981712
2023-02-11,11,89.553018
2023-02-11,12,103.697942
2023-02-11,13,100.338807
2023-02-11,14,94.735891
2023-02-11,15,87.210143
2023-02-11,16,86.804261
2023-02-11,17,82.510895
2023-02-11,18,81.126314
2023-02-11,19,79.951601
2023-02-11,20,79.303792
2023-02-11,21,78.768893
2023-02-11,22,78.845261
2023-02-11,23,79.043822
2023-02-11,24,79.372268
2023-02-12,01,79.489661
2023-02-12,02,79.556431
2023-02-12,03,69.648978
2023-02-12,04,68.49782
2023-02-12,05,68.30312
2023-02-12,06,78.555588
2023-02-12,07,79.970736
2023-02-12,08,80.201211
2023-02-12,09,85.462341
2023-02-12,10,91.318566
2023-02-12,11,99.958698
2023-02-12,12,92.285694
2023-02-12,13,88.393005
2023-02-12,14,84.906637
2023-02-12,15,82.80653
2023-02-12,16,81.937817
2023-02-12,17,80.985663
2023-02-12,18,80.876883
2023-02-12,19,78.059381
2023-02-12,20,78.162612
2023-02-12,21,77.749246
2023-02-12,22,77.663566
2023-02-12,23,77.665619
2023-02-12,24,77.579138
2023-02-13,01,77.544674
2023-02-13,02,77.497524
2023-02-13,03,77.471496
2023-02-13,04,77.694323
2023-02-13,05,77.69389
2023-02-13,06,77.806625
2023-02-13,07,77.924272
2023-02-13,08,78.245925
2023-02-13,09,98.533978
2023-02-13,10,144.7531
2023-02-13,11,149.975043
2023-02-13,12,141.692146
2023-02-13,13,147.457122
2023-02-13,14,145.038494
2023-02-13,15,152.668639
2023-02-13,16,150.681535
2023-02-13,17,143.600882
2023-02-13,18,136.183691
2023-02-13,19,134.986427
2023-02-13,20,135.251928
2023-02-13,21,134.573281
2023-02-13,22,133.867166
2023-02-13,23,133.849133
2023-02-13,24,133.881901
2023-02-14,01,134.13832
2023-02-14,02,125.084165
2023-02-14,03,79.38981
2023-02-14,04,79.190835
2023-02-14,05,79.420398
2023-02-14,06,79.471027
2023-02-14,07,79.533973
2023-02-14,08,80.155833
2023-02-14,09,86.776712
2023-02-14,10,99.244857
2023-02-14,11,109.332728
2023-02-14,12,117.18714
2023-02-14,13,120.672264
2023-02-14,14,120.17215
2023-02-14,15,116.628557
2023-02-14,16,108.655386
2023-02-14,17,96.464201
2023-02-14,18,85.996467
2023-02-14,19,82.171619
2023-02-14,20,82.83797
2023-02-14,21,82.128615
2023-02-14,22,81.379748
2023-02-14,23,81.129259
2023-02-14,24,80.993921
2023-02-15,01,80.676655
2023-02-15,02,80.678672
2023-02-15,03,80.758053
2023-02-15,04,80.80697
2023-02-15,05,80.546548
2023-02-15,06,80.671385
2023-02-15,07,80.671668
2023-02-15,08,87.409121
2023-02-15,09,134.318393
2023-02-15,10,141.221496
2023-02-15,11,144.335408
2023-02-15,12,148.226188
2023-02-15,13,149.896712
2023-02-15,14,143.966949
2023-02-15,15,146.753844
2023-02-15,16,145.162509
2023-02-15,17,139.444326
2023-02-15,18,137.377318
2023-02-15,19,135.746511
2023-02-15,20,135.554883
2023-02-15,21,134.950841
2023-02-15,22,135.006725
2023-02-15,23,135.218622
2023-02-15,24,125.774868
2023-02-16,01,79.788882
2023-02-16,02,79.03961
2023-02-16,03,79.121489
2023-02-16,04,79.201281
2023-02-16,05,79.213412
2023-02-16,06,78.889002
2023-02-16,07,78.863456
2023-02-16,08,79.037508
2023-02-16,09,82.050842
2023-02-16,10,87.246268
2023-02-16,11,93.848427
2023-02-16,12,97.988681
2023-02-16,13,104.77218
2023-02-16,14,92.550762
2023-02-16,15,93.058368
2023-02-16,16,93.019512
2023-02-16,17,91.293551
2023-02-16,18,84.26526
2023-02-16,19,80.747303
2023-02-16,20,80.362191
2023-02-16,21,79.776304
2023-02-16,22,79.387855
2023-02-16,23,79.320203
2023-02-16,24,79.508483
2023-02-17,01,79.546303
2023-02-17,02,79.61518
2023-02-17,03,79.533715
2023-02-17,04,79.4262
2023-02-17,05,79.490478
2023-02-17,06,79.564393
2023-02-17,07,79.320691
2023-02-17,08,79.742335
2023-02-17,09,87.534713
2023-02-17,10,127.036576
2023-02-17,11,140.246536
2023-02-17,12,141.90629
2023-02-17,13,146.694746
2023-02-17,14,154.842415
2023-02-17,15,147.631854
2023-02-17,16,140.403569
2023-02-17,17,134.740479
2023-02-17,18,135.073072
2023-02-17,19,134.44422
2023-02-17,20,134.374993
2023-02-17,21,133.337716
2023-02-17,22,133.304838
2023-02-17,23,133.000907
2023-02-17,24,133.021118
2023-02-18,01,132.933016
2023-02-18,02,133.232503
2023-02-18,03,132.978851
2023-02-18,04,123.630462
2023-02-18,05,78.534075
2023-02-18,06,77.966227
2023-02-18,07,77.92717
2023-02-18,08,78.22079
2023-02-18,09,79.706021
2023-02-18,10,82.009104
2023-02-18,11,80.370517
2023-02-18,12,81.680891
2023-02-18,13,80.84617
2023-02-18,14,80.791973
2023-02-18,15,79.397805
2023-02-18,16,78.941286
2023-02-18,17,78.610147
2023-02-18,18,78.133958
2023-02-18,19,77.842175
2023-02-18,20,77.720841
2023-02-18,21,77.617687
2023-02-18,22,77.632485
2023-02-18,23,77.578392
2023-02-18,24,77.602823
2023-02-19,01,77.593398
2023-02-19,02,77.589495
2023-02-19,03,77.631217
2023-02-19,04,77.744514
2023-02-19,05,77.721091
2023-02-19,06,77.925668
2023-02-19,07,78.009606
2023-02-19,08,78.046927
2023-02-19,09,78.137396
2023-02-19,10,79.805137
2023-02-19,11,81.898714
2023-02-19,12,85.605822
2023-02-19,13,91.849154
2023-02-19,14,112.470238
2023-02-19,15,118.143566
2023-02-19,16,111.65307
2023-02-19,17,100.525776
2023-02-19,18,87.525082
2023-02-19,19,82.245989
2023-02-19,20,82.086548
2023-02-19,21,81.006355
2023-02-19,22,80.260044
2023-02-19,23,80.185887
2023-02-19,24,80.096962
2023-02-20,01,80.156986
2023-02-20,02,80.272337
2023-02-20,03,80.300142
2023-02-20,04,80.238955
2023-02-20,05,80.221642
2023-02-20,06,80.373544
2023-02-20,07,80.608215
2023-02-20,08,81.7874
2023-02-20,09,96.386995
2023-02-20,10,152.928613
2023-02-20,11,163.42902
2023-02-20,12,170.059029
2023-02-20,13,176.567028
2023-02-20,14,179.389364
2023-02-20,15,176.287448
2023-02-20,16,169.50308
2023-02-20,17,157.57096
2023-02-20,18,144.485263
2023-02-20,19,139.199807
2023-02-20,20,139.379195
2023-02-20,21,138.902564
2023-02-20,22,137.791565
2023-02-20,23,137.328728
2023-02-20,24,137.062197
2023-02-21,01,127.231918
2023-02-21,02,80.517929
2023-02-21,03,80.286651
2023-02-21,04,80.351405
2023-02-21,05,80.318333
2023-02-21,06,80.429545
2023-02-21,07,80.364602
2023-02-21,08,81.384424
2023-02-21,09,91.468062
2023-02-21,10,106.733119
2023-02-21,11,116.205833
2023-02-21,12,121.07974
2023-02-21,13,123.421157
2023-02-21,14,122.535336
2023-02-21,15,114.634813
2023-02-21,16,110.002839
2023-02-21,17,98.942021
2023-02-21,18,87.237639
2023-02-21,19,82.436097
2023-02-21,20,82.868649
2023-02-21,21,82.289102
2023-02-21,22,81.664487
2023-02-21,23,81.571977
2023-02-21,24,81.146781
2023-02-22,01,80.885033
2023-02-22,02,81.074761
2023-02-22,03,81.036803
2023-02-22,04,81.101108
2023-02-22,05,81.070069
2023-02-22,06,81.101249
2023-02-22,07,81.120722
2023-02-22,08,87.351762
2023-02-22,09,139.261146
2023-02-22,10,162.903077
2023-02-22,11,170.316912
2023-02-22,12,173.103091
2023-02-22,13,168.760962
2023-02-22,14,169.334751
2023-02-22,15,163.800726
2023-02-22,16,146.728983
2023-02-22,17,139.582537
2023-02-22,18,136.608772
2023-02-22,19,135.853315
2023-02-22,20,136.315029
2023-02-22,21,135.72475
2023-02-22,22,135.0494
2023-02-22,23,134.760678
2023-02-22,24,125.728496
2023-02-23,01,80.097617
2023-02-23,02,79.57764
2023-02-23,03,79.418273
2023-02-23,04,79.302526
2023-02-23,05,79.152835
2023-02-23,06,79.142417
2023-02-23,07,79.066816
2023-02-23,08,80.229223
2023-02-23,09,88.864729
2023-02-23,10,104.235916
2023-02-23,11,112.635985
2023-02-23,12,117.208901
2023-02-23,13,120.606191
2023-02-23,14,118.816054
2023-02-23,15,114.374926
2023-02-23,16,99.900655
2023-02-23,17,90.455315
2023-02-23,18,82.88662
2023-02-23,19,79.931717
2023-02-23,20,80.448119
2023-02-23,21,79.880487
2023-02-23,22,78.962285
2023-02-23,23,78.840174
2023-02-23,24,78.423828
2023-02-24,01,78.20538
2023-02-24,02,78.238334
2023-02-24,03,78.262465
2023-02-24,04,78.239731
2023-02-24,05,78.280288
2023-02-24,06,78.396143
2023-02-24,07,78.345079
2023-02-24,08,79.080967
2023-02-24,09,85.312269
2023-02-24,10,97.038573
2023-02-24,11,107.306954
2023-02-24,12,119.485371
2023-02-24,13,166.196424
2023-02-24,14,175.144514
2023-02-24,15,171.243281
2023-02-24,16,161.950036
2023-02-24,17,150.194764
2023-02-24,18,141.146422
2023-02-24,19,137.225137
2023-02-24,20,137.70952
2023-02-24,21,137.09391
2023-02-24,22,137.175359
2023-02-24,23,137.418719
2023-02-24,24,127.919086
2023-02-25,01,81.487964
2023-02-25,02,81.057741
2023-02-25,03,80.991479
2023-02-25,04,80.872203
2023-02-25,05,81.165078
2023-02-25,06,81.206421
2023-02-25,07,81.163909
2023-02-25,08,82.499454
2023-02-25,09,92.520769
2023-02-25,10,107.455211
2023-02-25,11,117.003279
2023-02-25,12,123.757568
2023-02-25,13,126.702806
2023-02-25,14,126.113155
2023-02-25,15,123.87279
2023-02-25,16,115.956623
2023-02-25,17,103.387028
2023-02-25,18,89.72709
2023-02-25,19,83.427417
2023-02-25,20,83.353686
2023-02-25,21,82.613692
2023-02-25,22,81.916223
2023-02-25,23,81.672258
2023-02-25,24,81.456612
2023-02-26,01,81.369276
2023-02-26,02,70.217958
2023-02-26,03,68.890159
2023-02-26,04,68.81082
2023-02-26,05,68.762969
2023-02-26,06,68.555692
2023-02-26,07,68.610276
2023-02-26,08,81.861727
2023-02-26,09,94.525161
2023-02-26,10,108.29615
2023-02-26,11,116.603749
2023-02-26,12,122.544254
2023-02-26,13,125.167309
2023-02-26,14,124.386668
2023-02-26,15,121.72778
2023-02-26,16,113.543249
2023-02-26,17,100.63739
2023-02-26,18,87.741473
2023-02-26,19,82.363417
2023-02-26,20,82.837274
2023-02-26,21,82.270639
2023-02-26,22,81.68937
2023-02-26,23,81.28753
2023-02-26,24,81.343036
2023-02-27,01,81.319364
2023-02-27,02,81.415262
2023-02-27,03,81.479437
2023-02-27,04,81.404646
2023-02-27,05,81.474265
2023-02-27,06,81.535251
2023-02-27,07,81.55534
2023-02-27,08,90.002743
2023-02-27,09,147.941527
2023-02-27,10,165.762012
2023-02-27,11,172.667461
2023-02-27,12,176.73658
2023-02-27,13,177.780799
2023-02-27,14,175.641723
2023-02-27,15,171.877045
2023-02-27,16,164.014313
2023-02-27,17,151.139049
2023-02-27,18,139.009245
2023-02-27,19,134.426081
2023-02-27,20,135.608426
2023-02-27,21,135.511914
2023-02-27,22,134.125736
2023-02-27,23,135.156237
2023-02-27,24,134.760139
2023-02-28,01,135.75951
2023-02-28,02,126.298245
2023-02-28,03,80.460373
2023-02-28,04,79.85622
2023-02-28,05,79.897343
2023-02-28,06,80.002441
2023-02-28,07,80.073807
2023-02-28,08,81.63637
2023-02-28,09,92.538142
2023-02-28,10,105.142797
2023-02-28,11,111.419018
2023-02-28,12,116.658477
2023-02-28,13,118.619869
2023-02-28,14,117.795142
2023-02-28,15,115.382049
2023-02-28,16,107.799447
2023-02-28,17,91.489655
2023-02-28,18,75.07354
2023-02-28,19,75.974422
2023-02-28,20,79.493247
2023-02-28,21,79.13454
2023-02-28,22,78.549069
2023-02-28,23,78.343178
2023-02-28,24,78.00457
2023-03-01,01,77.758585
2023-03-01,02,78.185898
2023-03-01,03,70.116471
2023-03-01,04,69.354621
2023-03-01,05,69.196286
2023-03-01,06,69.197105
2023-03-01,07,69.197928
2023-03-01,08,69.333308
2023-03-01,09,71.420304
2023-03-01,10,79.915796
2023-03-01,11,85.711212
2023-03-01,12,84.305089
2023-03-01,13,90.846508
2023-03-01,14,100.255473
2023-03-01,15,100.98439
2023-03-01,16,92.099002
2023-03-01,17,80.600755
2023-03-01,18,76.953137
2023-03-01,19,80.427234
2023-03-01,20,81.153286
2023-03-01,21,79.700842
2023-03-01,22,80.027339
2023-03-01,23,79.513528
2023-03-01,24,79.5572
2023-03-02,01,70.410754
2023-03-02,02,69.124417
2023-03-02,03,69.145549
2023-03-02,04,69.009353
2023-03-02,05,68.966662
2023-03-02,06,68.965725
2023-03-02,07,78.851008
2023-03-02,08,81.94943
2023-03-02,09,93.321607
2023-03-02,10,108.087187
2023-03-02,11,116.842263
2023-03-02,12,122.928533
2023-03-02,13,125.771092
2023-03-02,14,125.216699
2023-03-02,15,122.186636
2023-03-02,16,114.13308
2023-03-02,17,101.743851
2023-03-02,18,88.946952
2023-03-02,19,82.63954
2023-03-02,20,82.715956
2023-03-02,21,82.080732
2023-03-02,22,81.209965
2023-03-02,23,80.857507
2023-03-02,24,80.719792
2023-03-03,01,80.752575
2023-03-03,02,70.146963
2023-03-03,03,68.665902
2023-03-03,04,68.502989
2023-03-03,05,68.436267
2023-03-03,06,79.417047
2023-03-03,07,80.850059
2023-03-03,08,82.97267
2023-03-03,09,94.361011
2023-03-03,10,107.285945
2023-03-03,11,114.054284
2023-03-03,12,119.435962
2023-03-03,13,121.603723
2023-03-03,14,119.800009
2023-03-03,15,116.729189
2023-03-03,16,107.739877
2023-03-03,17,97.265462
2023-03-03,18,85.947553
2023-03-03,19,81.093906
2023-03-03,20,81.303524
2023-03-03,21,81.122157
2023-03-03,22,80.394289
2023-03-03,23,80.272932
2023-03-03,24,80.43127
2023-03-04,01,80.347011
2023-03-04,02,80.548452
2023-03-04,03,80.502535
2023-03-04,04,80.771475
2023-03-04,05,80.806901
2023-03-04,06,80.732759
2023-03-04,07,80.413818
2023-03-04,08,81.975301
2023-03-04,09,89.627327
2023-03-04,10,96.053008
2023-03-04,11,107.794326
2023-03-04,12,113.633341
2023-03-04,13,106.573899
2023-03-04,14,108.279752
